N_unmapped	3654719	3654719	3654719
N_multimapping	0	0	0
N_noFeature	739576	8698387	8628070
N_ambiguous	1268598	346502	319127
ENSG00000223972	0	0	0
ENSG00000227232	1	0	1
ENSG00000278267	0	0	0
ENSG00000243485	0	0	0
ENSG00000284332	0	0	0
ENSG00000237613	0	0	0
ENSG00000268020	0	0	0
ENSG00000240361	0	0	0
ENSG00000186092	0	0	0
ENSG00000238009	0	0	0
ENSG00000239945	0	0	0
ENSG00000233750	0	0	0
ENSG00000268903	0	0	0
ENSG00000269981	2	1	1
ENSG00000239906	0	0	0
ENSG00000241860	3	1	2
ENSG00000222623	0	0	0
ENSG00000241599	0	0	0
ENSG00000279928	0	0	0
ENSG00000279457	18	9	9
ENSG00000273874	0	0	0
ENSG00000228463	3	3	2
ENSG00000286448	0	1	1
ENSG00000236679	0	0	0
ENSG00000236601	8	1	7
ENSG00000237094	12	7	5
ENSG00000269732	0	0	0
ENSG00000284733	0	0	0
ENSG00000233653	0	0	0
ENSG00000250575	0	0	0
ENSG00000278757	0	0	0
ENSG00000230021	1	2	4
ENSG00000235146	0	0	0
ENSG00000225972	0	0	0
ENSG00000225630	1053	396	657
ENSG00000237973	527	361	171
ENSG00000278791	0	1	3
ENSG00000229344	6	4	4
ENSG00000240409	4	3	1
ENSG00000248527	3743	2383	1360
ENSG00000198744	5	1	4
ENSG00000268663	0	0	0
ENSG00000284662	0	0	0
ENSG00000229376	0	0	0
ENSG00000228327	14	14	0
ENSG00000223181	0	0	0
ENSG00000229905	0	0	0
ENSG00000237491	5	2	3
ENSG00000285268	0	0	0
ENSG00000230092	1	1	1
ENSG00000177757	5	2	4
ENSG00000228794	145	69	78
ENSG00000225880	0	0	0
ENSG00000288531	0	0	0
ENSG00000230368	0	0	0
ENSG00000234711	0	0	0
ENSG00000283040	0	0	0
ENSG00000272438	1	1	0
ENSG00000230699	3	2	1
ENSG00000241180	0	0	0
ENSG00000223764	98	45	53
ENSG00000187634	18	46	37
ENSG00000188976	998	528	535
ENSG00000187961	69	37	32
ENSG00000187583	42	26	28
ENSG00000187642	1	8	5
ENSG00000272512	6	2	4
ENSG00000188290	25	13	12
ENSG00000187608	443	225	218
ENSG00000231702	0	0	0
ENSG00000224969	4	2	2
ENSG00000188157	2209	1115	1094
ENSG00000242590	0	0	0
ENSG00000217801	55	20	36
ENSG00000273443	8	4	5
ENSG00000237330	135	72	63
ENSG00000131591	50	18	32
ENSG00000285812	3	1	2
ENSG00000223823	1	0	1
ENSG00000207730	0	0	0
ENSG00000207607	0	0	0
ENSG00000198976	0	0	0
ENSG00000272141	10	5	5
ENSG00000205231	1	0	2
ENSG00000162571	8	4	5
ENSG00000186891	8	5	3
ENSG00000186827	1	0	1
ENSG00000078808	1269	604	665
ENSG00000176022	281	136	145
ENSG00000184163	1	1	0
ENSG00000260179	1	1	0
ENSG00000160087	451	229	222
ENSG00000230415	3	3	0
ENSG00000162572	10	2	8
ENSG00000131584	359	159	203
ENSG00000278073	0	0	0
ENSG00000169972	46	40	29
ENSG00000127054	991	517	494
ENSG00000283712	0	0	0
ENSG00000240731	45	25	20
ENSG00000224051	127	71	56
ENSG00000169962	3	2	1
ENSG00000107404	177	80	97
ENSG00000284372	0	0	0
ENSG00000162576	14	6	8
ENSG00000175756	563	270	293
ENSG00000223663	0	0	0
ENSG00000221978	1454	741	714
ENSG00000224870	428	298	240
ENSG00000242485	1048	597	561
ENSG00000264293	0	0	0
ENSG00000272455	39	21	18
ENSG00000235098	0	0	0
ENSG00000225905	1	1	0
ENSG00000205116	0	0	0
ENSG00000225285	0	0	0
ENSG00000179403	97	50	47
ENSG00000215915	5	2	3
ENSG00000160072	89	47	42
ENSG00000284740	1	0	1
ENSG00000197785	114	53	61
ENSG00000205090	0	0	0
ENSG00000160075	2584	1305	1279
ENSG00000215014	17	8	9
ENSG00000274481	0	0	0
ENSG00000228594	146	71	75
ENSG00000286989	13	7	6
ENSG00000272106	141	78	64
ENSG00000197530	63	31	34
ENSG00000189409	0	0	0
ENSG00000248333	450	225	225
ENSG00000272004	0	18	19
ENSG00000189339	525	255	307
ENSG00000269737	5	4	1
ENSG00000215914	0	0	0
ENSG00000008128	16	9	7
ENSG00000268575	39	28	28
ENSG00000227775	41	31	31
ENSG00000215790	45	24	25
ENSG00000008130	931	455	476
ENSG00000078369	6883	3418	3465
ENSG00000231050	2	2	0
ENSG00000169885	13	7	6
ENSG00000178821	18	10	8
ENSG00000142609	2	1	1
ENSG00000233542	0	0	0
ENSG00000187730	21	12	9
ENSG00000226969	0	0	0
ENSG00000067606	750	499	461
ENSG00000271806	0	18	21
ENSG00000182873	12	4	10
ENSG00000162585	129	153	144
ENSG00000234396	0	0	0
ENSG00000157933	535	243	292
ENSG00000287356	3	1	2
ENSG00000116151	101	56	45
ENSG00000272161	0	0	0
ENSG00000269896	45	24	21
ENSG00000272420	3	1	2
ENSG00000157916	1669	962	1018
ENSG00000157911	209	254	266
ENSG00000149527	19	10	9
ENSG00000224387	1	0	1
ENSG00000229393	0	0	0
ENSG00000157881	196	100	96
ENSG00000197921	0	0	0
ENSG00000272449	10	8	2
ENSG00000238164	1	0	1
ENSG00000157873	6	3	3
ENSG00000225931	0	0	0
ENSG00000228037	0	0	0
ENSG00000157870	509	298	297
ENSG00000142606	16	51	51
ENSG00000237058	0	0	1
ENSG00000215912	18	7	12
ENSG00000285945	0	0	0
ENSG00000283259	1	0	1
ENSG00000233234	0	0	0
ENSG00000287396	1	1	0
ENSG00000231630	0	0	0
ENSG00000284745	0	0	0
ENSG00000169717	0	0	0
ENSG00000177133	3	2	1
ENSG00000142611	88	44	44
ENSG00000283572	0	0	0
ENSG00000226286	1	1	0
ENSG00000279839	0	0	0
ENSG00000272235	0	0	0
ENSG00000287828	0	0	0
ENSG00000286518	2	2	0
ENSG00000130762	344	163	181
ENSG00000272088	2	1	1
ENSG00000162591	230	133	97
ENSG00000207776	0	0	0
ENSG00000238260	4	1	3
ENSG00000158109	732	375	357
ENSG00000116213	269	143	126
ENSG00000078900	21	11	14
ENSG00000227589	0	0	0
ENSG00000235131	0	0	0
ENSG00000227372	0	4	0
ENSG00000276189	0	0	0
ENSG00000162592	2	1	1
ENSG00000235169	3	0	3
ENSG00000130764	689	331	369
ENSG00000266075	2	1	1
ENSG00000272153	2	5	8
ENSG00000116198	1058	517	541
ENSG00000169598	117	52	65
ENSG00000198912	684	345	339
ENSG00000236423	9	4	5
ENSG00000233304	2	1	2
ENSG00000226374	0	1	0
ENSG00000284668	0	0	0
ENSG00000284703	0	0	0
ENSG00000229280	0	0	0
ENSG00000235054	0	0	0
ENSG00000284694	0	0	0
ENSG00000227169	0	0	0
ENSG00000232596	0	0	0
ENSG00000196581	15	9	6
ENSG00000287586	0	0	0
ENSG00000284739	0	0	0
ENSG00000284674	0	0	0
ENSG00000231510	0	0	0
ENSG00000284616	0	0	0
ENSG00000284692	0	0	0
ENSG00000284666	0	0	0
ENSG00000260972	0	0	0
ENSG00000283356	0	0	0
ENSG00000236948	0	0	0
ENSG00000264341	0	0	0
ENSG00000264101	0	0	0
ENSG00000131697	225	121	104
ENSG00000069424	278	138	141
ENSG00000116254	47	23	25
ENSG00000285629	0	0	0
ENSG00000116251	2605	1233	1375
ENSG00000226944	6	6	1
ENSG00000158286	142	81	75
ENSG00000116237	2286	1146	1240
ENSG00000225077	35	34	92
ENSG00000173673	0	0	0
ENSG00000158292	201	98	103
ENSG00000097021	309	147	163
ENSG00000271746	3	1	2
ENSG00000069812	63	27	36
ENSG00000187017	256	158	145
ENSG00000265392	0	0	0
ENSG00000231868	2	24	7
ENSG00000215788	96	63	51
ENSG00000171680	88	41	47
ENSG00000162408	438	211	227
ENSG00000253022	0	0	0
ENSG00000229519	0	0	0
ENSG00000173662	1	1	0
ENSG00000204859	196	97	99
ENSG00000162413	527	266	261
ENSG00000116273	735	373	362
ENSG00000041988	98	130	127
ENSG00000007923	934	553	540
ENSG00000228750	0	0	1
ENSG00000284744	0	0	0
ENSG00000237436	12	7	5
ENSG00000171735	713	356	357
ENSG00000227950	0	0	0
ENSG00000237365	0	0	0
ENSG00000207056	0	0	0
ENSG00000237402	0	0	0
ENSG00000237728	0	0	0
ENSG00000225126	0	0	0
ENSG00000270171	6	3	3
ENSG00000270035	7	6	1
ENSG00000269978	12	6	6
ENSG00000049245	2317	1105	1212
ENSG00000269925	7	3	4
ENSG00000049246	859	510	535
ENSG00000236266	0	15	22
ENSG00000049247	0	83	66
ENSG00000049249	1	1	0
ENSG00000270330	0	0	0
ENSG00000116288	3568	1798	1771
ENSG00000200344	0	1	0
ENSG00000284747	8	6	4
ENSG00000284716	0	0	0
ENSG00000116285	2326	1168	1160
ENSG00000238290	3	2	1
ENSG00000232848	1	0	1
ENSG00000229305	0	0	0
ENSG00000227634	0	0	0
ENSG00000200975	0	0	0
ENSG00000233645	0	0	0
ENSG00000251977	0	0	0
ENSG00000162426	9	5	4
ENSG00000252254	1	0	1
ENSG00000142599	1007	510	497
ENSG00000232912	0	0	0
ENSG00000221083	0	0	0
ENSG00000270282	0	0	0
ENSG00000234619	0	0	0
ENSG00000224315	0	0	0
ENSG00000222511	0	0	0
ENSG00000226545	0	0	0
ENSG00000228423	0	0	0
